placement,top4,level,gold_left,last_round,level_efficiency,top_trait,active_trait_count,unit_star_avg,unit_count,item_concentration,damage_to_players,players_eliminated,_unit_items,_traits_raw,match_id,game_version,game_datetime,puuid,is_me
1,1,9,1,40,0.225,TFT17_Primordian,9,2.2222222222222223,9,0.33333333333333326,216,4,"{""TFT17_Briar"": [""TFT_Item_SteraksGage"", ""TFT_Item_UnstableConcoction"", ""TFT17_EkkoOffering_AnomalyItem""], ""TFT17_Chogath"": [], ""TFT17_RekSai"": [""TFT_Item_FrozenHeart"", ""TFT_Item_RedBuff"", ""TFT_Item_GiantsBelt""], ""TFT17_Belveth"": [""TFT_Item_Quicksilver"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Akali"": [], ""TFT17_Kaisa"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_InfinityEdge"", ""TFT_Item_Deathblade""], ""TFT17_Rhaast"": [""TFT_Item_RabadonsDeathcap"", ""TFT_Item_SteraksGage"", ""TFT_Item_GiantsBelt""], ""TFT17_Kindred"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_InfinityEdge"", ""TFT_Item_Quicksilver""], ""TFT17_TahmKench"": []}","[{""name"": ""TFT17_ASTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_Primordian"", ""style"": 4}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5551404098,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777678029612,EMfxM6iyeQJa_2JXC_4UDb4QYVxGSGXo5LHWlIYqDzji7TfTuqOGrKLJex60YFTmTb1_RvU3okf_nw,0
2,1,9,0,40,0.225,TFT17_Primordian,9,2.3333333333333335,9,0.36601307189542487,166,1,"{""TFT17_Briar"": [""TFT_Item_GuardianAngel"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_TitansResolve""], ""TFT17_RekSai"": [""TFT_Item_RedBuff"", ""TFT17_Item_PsyOpsEmblemItem""], ""TFT17_Belveth"": [], ""TFT17_Kaisa"": [], ""TFT17_Riven"": [], ""TFT17_TahmKench"": [""TFT_Item_BrambleVest"", ""TFT_Item_IonicSpark"", ""TFT_Item_WarmogsArmor""], ""TFT17_Fiora"": [""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_SteraksGage"", ""TFT_Item_Bloodthirster""], ""TFT17_Jhin"": [""TFT_Item_Artifact_ProwlersClaw"", ""TFT17_Item_DRXEmblemItem"", ""TFT_Item_GuinsoosRageblade""], ""TFT17_Morgana"": [""TFT17_Item_Artifact_EvelynnArtifact"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_Bloodthirster""]}","[{""name"": ""TFT17_ASTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 2}, {""name"": ""TFT17_DRX"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_FioraUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_JhinUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Primordian"", ""style"": 4}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Timebreaker"", ""style"": 0}]",NA1_5551404098,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777678029612,TIqJ6QjBDhgrZ0LrZDIYLJF_wIBW6CKqgU9sprrmtEt-t9tJH6r4uzzryDCIaKiN3TaXZpYO1k2adg,0
4,1,7,11,31,0.22580645161290322,TFT17_ShieldTank,6,2.375,8,0.45192307692307687,100,1,"{""TFT17_Teemo"": [""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Nasus"": [], ""TFT17_Leona"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_GargoyleStoneplate"", ""TFT4_Item_OrnnZhonyasParadox""], ""TFT17_Lissandra"": [], ""TFT17_Zoe"": [""TFT_Item_ArchangelsStaff"", ""TFT_Item_SpearOfShojin"", ""TFT_Item_JeweledGauntlet""], ""TFT17_Mordekaiser"": [""TFT_Item_GiantsBelt""], ""TFT17_Illaoi"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Morellonomicon"", ""TFT_Item_IonicSpark""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 1}, {""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}]",NA1_5551404098,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777678029612,TuE-_sqgOI26gYLh8gSj6K6dAJJzkD3YKwJfkZPYmxVKNs2Y6_UDiuIWDNfvDczJvNHVp_1hBIY8fQ,1
6,0,8,18,28,0.2857142857142857,TFT17_SummonTrait,5,1.8888888888888888,9,0.537037037037037,64,0,"{""TFT17_Teemo"": [], ""TFT17_Lissandra"": [], ""TFT17_IvernMinion"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_SpearOfShojin""], ""TFT17_Illaoi"": [""TFT_Item_Redemption"", ""TFT17_Item_PulsefireEmblemItem""], ""TFT17_Nunu"": [""TFT_Item_Redemption""], ""TFT17_Leblanc"": [""TFT_Item_RabadonsDeathcap"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RunaansHurricane""], ""TFT17_Riven"": [""TFT17_Item_SummonTraitEmblemItem"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_InfinityEdge""], ""TFT17_Sona"": [], ""TFT17_Summon"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 0}, {""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SonaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Serpent"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 4}, {""name"": ""TFT17_Timebreaker"", ""style"": 1}]",NA1_5551404098,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777678029612,0Q28-zOzqpr_-sW499JHCawQ1SNdlWx378Iy5l3YJ5cOtFTcc4lrD6V-Rfs0Nmz7kEEX2w7AGqGPpQ,0
5,0,9,1,30,0.3,TFT17_BlitzcrankUniqueTrait,11,1.4444444444444444,9,0.4444444444444444,77,0,"{""TFT17_Aatrox"": [], ""TFT17_Akali"": [], ""TFT17_TahmKench"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_NightHarvester"", ""TFT_Item_RedBuff""], ""TFT17_Fiora"": [""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_GuardianAngel"", ""TFT_Item_Quicksilver""], ""TFT17_Blitzcrank"": [], ""TFT17_Vex"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Shen"": [""TFT_Item_Artifact_BlightingJewel"", ""TFT_Item_NeedlesslyLargeRod"", ""TFT_Item_RabadonsDeathcap""], ""TFT17_Graves"": [""TFT_Item_DragonsClaw"", ""TFT_Item_Quicksilver"", ""TFT_Item_RapidFireCannon""], ""TFT17_Morgana"": []}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_FioraUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_GravesTrait"", ""style"": 3}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 0}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_VexUniqueTrait"", ""style"": 3}]",NA1_5551404098,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777678029612,BoGI41ZzeupajuoJ5TtLjSWwFoFk9qFRT4or8C9dAwNP9ts0iIiu25JTwWsMwdQXa2qDDodLKd2Nxw,0
1,1,9,3,35,0.2571428571428571,TFT17_BlitzcrankUniqueTrait,8,2.0,9,0.3209876543209875,146,3,"{""TFT17_Mordekaiser"": [], ""TFT17_Illaoi"": [""TFT_Item_Redemption"", ""TFT_Item_NightHarvester"", ""TFT_Item_Redemption""], ""TFT17_Rammus"": [""TFT17_AnimaSquadItem_Tier3_LionessLament"", ""TFT17_AnimaSquadItem_Tier2_IceblastArmor"", ""TFT17_EkkoOffering_AnomalyItem""], ""TFT17_Karma"": [""TFT9_Item_CrownOfDemacia"", ""TFT_Item_SpearOfShojin"", ""TFT_Item_JeweledGauntlet""], ""TFT17_Nunu"": [], ""TFT17_TahmKench"": [""TFT_Item_BrambleVest"", ""TFT_Item_RedBuff"", ""TFT_Item_SpectralGauntlet""], ""TFT17_Blitzcrank"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_FrozenHeart""], ""TFT17_Shen"": [""TFT_Item_GuinsoosRageblade""], ""TFT17_Morgana"": [""TFT17_Item_Artifact_AhriArtifact"", ""TFT_Item_SpearOfShojin""]}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_BlitzcrankUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_ShenUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Wolf"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,gPJ7CymDYWGf0RrwEOXVTdh3zEpaULZ9XNk1TWHGvUrLKXvOj-ZGLjEp8kZGRbduhWTx_nkI0PGQ2Q,0
2,1,10,1,35,0.2857142857142857,TFT17_Primordian,10,2.1,10,0.6090909090909089,140,1,"{""TFT17_Briar"": [], ""TFT17_Chogath"": [""TFT_Item_WarmogsArmor"", ""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_Artifact_AegisOfDawn""], ""TFT17_RekSai"": [""TFT_Item_RedBuff""], ""TFT17_Belveth"": [""TFT_Item_TitansResolve""], ""TFT17_Akali"": [], ""TFT17_Kaisa"": [], ""TFT17_Rhaast"": [], ""TFT17_Kindred"": [], ""TFT17_Graves"": [""TFT_Item_Quicksilver"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_Deathblade""], ""TFT17_Morgana"": [""TFT_Item_Morellonomicon"", ""TFT_Item_FrozenHeart"", ""TFT_Item_AdaptiveHelm""]}","[{""name"": ""TFT17_ASTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_GravesTrait"", ""style"": 3}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Primordian"", ""style"": 4}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,5Vu1CcSQs5WeoYV50VpVoCp8eeFuun-QrmLDn9nG1I9oRgfZqTrIHtrRjGoo8J3daBkTFr8NbyjT0g,0
4,1,8,1,33,0.24242424242424243,TFT17_FlexTrait,2,2.0,8,0.3583333333333334,93,0,"{""TFT17_Pyke"": [], ""TFT17_Gragas"": [""TFT_Item_IonicSpark"", ""TFT_Item_BrambleVest"", ""TFT_Item_Redemption""], ""TFT17_IvernMinion"": [], ""TFT17_Aurora"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_SpearOfShojin"", ""TFT_Item_PowerGauntlet""], ""TFT17_Viktor"": [""TFT_Item_Leviathan"", ""TFT_Item_JeweledGauntlet"", ""TFT17_Item_PsyOps_SympatheticImplantMod_Radiant""], ""TFT17_Karma"": [""TFT_Item_TearOfTheGoddess""], ""TFT17_Galio"": [""TFT_Item_NightHarvester"", ""TFT_Item_Redemption""], ""TFT17_MasterYi"": [""TFT17_Item_FlexTraitEmblemItem"", ""TFT_Item_Quicksilver"", ""TFT17_Item_PsyOps_TargetlockMod_Radiant""]}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_FlexTrait"", ""style"": 4}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_Mecha"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 0}, {""name"": ""TFT17_PsyOps"", ""style"": 4}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,GFz4QUL7ZPhSG931KxRpPjFgg34xI8PBSuRlawCZUwQ-ae7Fyo9tCpO5w7xXlKO9EeMwwq7KlL8Sfg,0
8,0,8,6,26,0.3076923076923077,TFT17_Fateweaver,6,2.0,8,0.65625,43,0,"{""TFT17_Caitlyn"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_BFSword""], ""TFT17_Aatrox"": [], ""TFT17_TwistedFate"": [""TFT_Item_RabadonsDeathcap"", ""TFT_Item_Leviathan"", ""TFT_Item_Leviathan""], ""TFT17_Talon"": [], ""TFT17_Jax"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_Crownguard""], ""TFT17_Milio"": [], ""TFT17_Corki"": [], ""TFT17_Riven"": []}","[{""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_Fateweaver"", ""style"": 4}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Wolf"", ""style"": 1}, {""name"": ""TFT17_Timebreaker"", ""style"": 1}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,UV4VkcD4kx5vZfzJAvIvdE25TjggltS4rUrwVbuIvEUdLociXuvZWKPrBsav21TMYGnczZFEzjVYQA,0
5,0,8,2,31,0.25806451612903225,TFT17_ShieldTank,7,2.4444444444444446,9,0.6222222222222222,86,1,"{""TFT17_Teemo"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RabadonsDeathcap"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Nasus"": [], ""TFT17_Leona"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_GargoyleStoneplate""], ""TFT17_Lissandra"": [], ""TFT17_Zoe"": [], ""TFT17_Mordekaiser"": [""TFT_Item_Artifact_TalismanOfAscension"", ""TFT_Item_Quicksilver"", ""TFT_Item_Redemption""], ""TFT17_Illaoi"": [], ""TFT17_Nami"": [""TFT_Item_PowerGauntlet""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 1}, {""name"": ""TFT17_APTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 2}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,TuE-_sqgOI26gYLh8gSj6K6dAJJzkD3YKwJfkZPYmxVKNs2Y6_UDiuIWDNfvDczJvNHVp_1hBIY8fQ,1
6,0,8,15,30,0.26666666666666666,TFT17_DarkStar,6,1.7777777777777777,9,0.4444444444444444,96,0,"{""TFT17_Lissandra"": [], ""TFT17_IvernMinion"": [""TFT_Item_Artifact_HorizonFocus""], ""TFT17_Mordekaiser"": [], ""TFT17_Illaoi"": [""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_IonicSpark""], ""TFT17_Kaisa"": [""TFT_Item_BlueBuff"", ""TFT_Item_InfinityEdge"", ""TFT_Item_RapidFireCannon""], ""TFT17_Rhaast"": [""TFT17_Item_DarkStarEmblemItem"", ""TFT_Item_BrambleVest""], ""TFT17_Karma"": [""TFT_Item_ArchangelsStaff"", ""TFT_Item_SparringGloves""], ""TFT17_Jhin"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_BlueBuff""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 4}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_JhinUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,8vNFIk3ucn5txijDGO0zoLZ6W8Ks_9qhneoP2k8PXqxcRhMG2OvhY1voNUhilfH3BEM1dQ6wBQls3Q,0
7,0,6,1,27,0.2222222222222222,TFT17_Primordian,5,2.3333333333333335,6,0.6666666666666665,53,0,"{""TFT17_Briar"": [""TFT_Item_Bloodthirster"", ""TFT_Item_SteraksGage"", ""TFT_Item_TitansResolve""], ""TFT17_Chogath"": [], ""TFT17_RekSai"": [], ""TFT17_Belveth"": [""TFT17_Item_Artifact_EvelynnArtifact"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Kaisa"": [], ""TFT17_Rhaast"": []}","[{""name"": ""TFT17_ASTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_MeleeTrait"", ""style"": 0}, {""name"": ""TFT17_Primordian"", ""style"": 4}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,OC1xhTGl-Mb202WgfWlXPcK_k2CusPpH6aB1BVFWSBm5bzRi6sxt8cx8KEB8xWE6039ZAvQDtv8ZGA,0
3,1,8,52,35,0.22857142857142856,TFT17_Fateweaver,6,2.625,8,0.328125,136,1,"{""TFT17_Caitlyn"": [""TFT_Item_Deathblade"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_Artifact_Fishbones""], ""TFT17_Aatrox"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_FrozenHeart"", ""TFT_Item_BlueBuff""], ""TFT17_TwistedFate"": [""TFT_Item_Leviathan""], ""TFT17_Talon"": [""TFT_Item_UnstableConcoction"", ""TFT_Item_SpearOfShojin"", ""TFT_Item_BFSword""], ""TFT17_Jax"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_NegatronCloak""], ""TFT17_Milio"": [], ""TFT17_Corki"": [], ""TFT17_Riven"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Deathblade"", ""TFT_Item_StatikkShiv""]}","[{""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_Fateweaver"", ""style"": 4}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Wolf"", ""style"": 1}, {""name"": ""TFT17_Timebreaker"", ""style"": 1}]",NA1_5551421691,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777679665426,zkYgXQP0oQcgGYt9AvzrK9nI55_X2mBktNSEm_CvEXJwTzY4jqUGRRYmYG6yXPjV0AQSsK_0cagi9w,0
4,1,9,3,33,0.2727272727272727,TFT17_MorganaUniqueTrait,3,1.6666666666666667,9,0.6222222222222222,83,0,"{""TFT17_Nasus"": [], ""TFT17_Leona"": [], ""TFT17_Gwen"": [""TFT_Item_IonicSpark"", ""TFT_Item_HextechGunblade"", ""TFT_Item_IonicSpark""], ""TFT17_Illaoi"": [""TFT_Item_GiantsBelt""], ""TFT17_Samira"": [""TFT_Item_LastWhisper"", ""TFT_Item_InfinityEdge"", ""TFT_Item_MadredsBloodrazor""], ""TFT17_Ornn"": [], ""TFT17_Nami"": [], ""TFT17_Nunu"": [""TFT_Item_Crownguard"", ""TFT_Item_RedBuff"", ""TFT_Item_NightHarvester""], ""TFT17_Morgana"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 0}, {""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_MorganaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 2}, {""name"": ""TFT17_Stargazer_Huntress"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}]",NA1_5551690614,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777699274548,F8Hngr0ZxnzNzEOVQGTBaPury3_3kcaiaRi_c-4QNFDOkjeEgokVqfmYDccdIdSUYG0MKAecx5PriQ,0
7,0,6,53,24,0.25,TFT17_TahmKenchUniqueTrait,5,2.5,6,0.38888888888888884,28,0,"{""TFT17_Ezreal"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_Deathblade"", ""TFT_Item_InfinityEdge""], ""TFT17_Chogath"": [""TFT_Item_Redemption"", ""TFT_Item_DragonsClaw""], ""TFT17_Lissandra"": [""TFT_Item_Leviathan"", ""TFT_Item_JeweledGauntlet""], ""TFT17_Milio"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_Deathblade""], ""TFT17_Pantheon"": [], ""TFT17_TahmKench"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_Fateweaver"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Timebreaker"", ""style"": 2}]",NA1_5551690614,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777699274548,DL4KeLGTlROslXfwwsIZhKKJSZzZOS_JEF4U2VNfJVdGr6bJT4Hf9qWFuXeE0J3I9v7gQLzBzb46wA,0
2,1,7,7,35,0.2,TFT17_APTrait,7,2.2857142857142856,7,0.5142857142857145,135,2,"{""TFT17_Aatrox"": [], ""TFT17_TwistedFate"": [""TFT_Item_NeedlesslyLargeRod""], ""TFT17_Jax"": [], ""TFT17_Milio"": [""TFT_Item_RabadonsDeathcap"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_SpearOfShojin""], ""TFT17_Pantheon"": [], ""TFT17_Maokai"": [""TFT_Item_Crownguard"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_SpectralGauntlet""], ""TFT17_Lulu"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_Leviathan"", ""TFT_Item_Leviathan""]}","[{""name"": ""TFT17_APTrait"", ""style"": 1}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_Fateweaver"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Huntress"", ""style"": 1}, {""name"": ""TFT17_Timebreaker"", ""style"": 1}]",NA1_5551690614,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777699274548,W_IUKVaWdReoayIeX8MjUiIbOBcsrwzvuhhCU2vFsXlcR6aRAJIW7AVg5JRplVfwBMw_UWl2xF6HHQ,0
